id,sender,subject,body,text,label,label_numeric
safe-0399,notifications@calendar.example,Team Performance Summary,"Hello, Your monthly statement is now available for review. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0399.","Team Performance Summary Hello, Your monthly statement is now available for review. We appreciate your continued participation. Regards, Account Services. Message reference: SAFE-0399.",safe,0
phishing-0460,notice@tax-refund-review.com,URGENT: Verify Your Account Immediately,"Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0460.","URGENT: Verify Your Account Immediately Dear Customer, You have been selected to receive a limited reward. Submit your banking information to receive the refund: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0460.",phishing,1
phishing-0141,admin@secure-login-update.com,Final Warning: Account Will Be Closed,"Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://192.168.1.10/login/verify-account. Ignoring this message may result in account closure. Reference ID: PH-0141.","Final Warning: Account Will Be Closed Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://192.168.1.10/login/verify-account. Ignoring this message may result in account closure. Reference ID: PH-0141.",phishing,1
phishing-0379,security@cloud-storage-warning.net,Your Mailbox Storage Is Full,"Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0379.","Your Mailbox Storage Is Full Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0379.",phishing,1
phishing-0327,notice@tax-refund-review.com,Your Payment Was Declined,"Dear Customer, You have been selected to receive a limited reward. Sign in to prevent permanent account closure: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0327.","Your Payment Was Declined Dear Customer, You have been selected to receive a limited reward. Sign in to prevent permanent account closure: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0327.",phishing,1
safe-0421,manager@company.example,Employee Training Schedule,"Hello, Your monthly statement is now available for review. No action is required at this time. Regards, Account Services. Message reference: SAFE-0421.","Employee Training Schedule Hello, Your monthly statement is now available for review. No action is required at this time. Regards, Account Services. Message reference: SAFE-0421.",safe,0
safe-0382,notifications@calendar.example,Meeting Agenda for Tomorrow,"Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Thank you, Human Resources. Message reference: SAFE-0382.","Meeting Agenda for Tomorrow Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Thank you, Human Resources. Message reference: SAFE-0382.",safe,0
safe-0227,hr@company.example,Software Update Release Notes,"Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0227.","Software Update Release Notes Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0227.",safe,0
phishing-0156,admin@secure-login-update.com,Claim Your Reward Before It Expires,"Dear Customer, You have been selected to receive a limited reward. Confirm your delivery address: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0156.","Claim Your Reward Before It Expires Dear Customer, You have been selected to receive a limited reward. Confirm your delivery address: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0156.",phishing,1
safe-0211,support@trusted-service.example,Employee Training Schedule,"Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0211.","Employee Training Schedule Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Best regards, Project Management. Message reference: SAFE-0211.",safe,0
safe-0212,events@community.example,Employee Training Schedule,"Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0212.","Employee Training Schedule Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0212.",safe,0
phishing-0164,support@account-verification.net,Package Delivery Failed,"Dear Customer, Your identity information requires immediate verification. Validate your identity within 24 hours: http://secure-update.example/confirm-password. This request will expire within 24 hours. Reference ID: PH-0164.","Package Delivery Failed Dear Customer, Your identity information requires immediate verification. Validate your identity within 24 hours: http://secure-update.example/confirm-password. This request will expire within 24 hours. Reference ID: PH-0164.",phishing,1
safe-0392,updates@software.example,Meeting Agenda for Tomorrow,"Hello, A new software update is available with performance improvements. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0392.","Meeting Agenda for Tomorrow Hello, A new software update is available with performance improvements. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0392.",safe,0
phishing-0462,helpdesk@password-confirmation.net,Your Account Has Been Suspended,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Sign in to prevent permanent account closure: http://delivery-confirmation.example/update. Act immediately to avoid interruption of service. Reference ID: PH-0462.","Your Account Has Been Suspended Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Sign in to prevent permanent account closure: http://delivery-confirmation.example/update. Act immediately to avoid interruption of service. Reference ID: PH-0462.",phishing,1
phishing-0373,security@cloud-storage-warning.net,Your Mailbox Storage Is Full,"Dear Customer, Your identity information requires immediate verification. Sign in to prevent permanent account closure: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0373.","Your Mailbox Storage Is Full Dear Customer, Your identity information requires immediate verification. Sign in to prevent permanent account closure: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0373.",phishing,1
safe-0075,team@project.example,Employee Training Schedule,"Hello, Your monthly statement is now available for review. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0075.","Employee Training Schedule Hello, Your monthly statement is now available for review. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0075.",safe,0
safe-0430,newsletter@company.example,Thank You for Your Feedback,"Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0430.","Thank You for Your Feedback Hello, A new software update is available with performance improvements. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0430.",safe,0
safe-0436,manager@company.example,Welcome to Our Newsletter,"Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Regards, Account Services. Message reference: SAFE-0436.","Welcome to Our Newsletter Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Regards, Account Services. Message reference: SAFE-0436.",safe,0
phishing-0095,helpdesk@password-confirmation.net,Tax Refund Confirmation Required,"Dear Customer, We detected suspicious activity on your account. Submit your banking information to receive the refund: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0095.","Tax Refund Confirmation Required Dear Customer, We detected suspicious activity on your account. Submit your banking information to receive the refund: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0095.",phishing,1
safe-0061,orders@shop.example,Team Performance Summary,"Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Regards, The Support Team. Message reference: SAFE-0061.","Team Performance Summary Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Regards, The Support Team. Message reference: SAFE-0061.",safe,0
phishing-0369,billing@payment-review-alert.com,Claim Your Reward Before It Expires,"Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0369.","Claim Your Reward Before It Expires Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0369.",phishing,1
safe-0273,billing@subscription.example,Your Monthly Account Statement,"Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Regards, Account Services. Message reference: SAFE-0273.","Your Monthly Account Statement Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Regards, Account Services. Message reference: SAFE-0273.",safe,0
phishing-0286,admin@secure-login-update.com,Unusual Login Attempt Detected,"Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://payment-review.example/billing. This is your final security warning. Reference ID: PH-0286.","Unusual Login Attempt Detected Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://payment-review.example/billing. This is your final security warning. Reference ID: PH-0286.",phishing,1
safe-0035,team@project.example,Team Performance Summary,"Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Sincerely, Customer Support. Message reference: SAFE-0035.","Team Performance Summary Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Sincerely, Customer Support. Message reference: SAFE-0035.",safe,0
safe-0163,hr@company.example,Employee Training Schedule,"Hello, Your order has been processed and shipped. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0163.","Employee Training Schedule Hello, Your order has been processed and shipped. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0163.",safe,0
safe-0081,newsletter@company.example,Welcome to Our Newsletter,"Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Regards, Account Services. Message reference: SAFE-0081.","Welcome to Our Newsletter Hello, Your order has been processed and shipped. Your existing password and account settings remain unchanged. Regards, Account Services. Message reference: SAFE-0081.",safe,0
phishing-0290,service@urgent-account-check.com,Immediate Action Required,"Dear Customer, Your identity information requires immediate verification. Validate your identity within 24 hours: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0290.","Immediate Action Required Dear Customer, Your identity information requires immediate verification. Validate your identity within 24 hours: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0290.",phishing,1
safe-0336,newsletter@company.example,Welcome to Our Newsletter,"Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0336.","Welcome to Our Newsletter Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0336.",safe,0
phishing-0075,billing@payment-review-alert.com,Unusual Login Attempt Detected,"Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://account-security-check.example/login. This is your final security warning. Reference ID: PH-0075.","Unusual Login Attempt Detected Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://account-security-check.example/login. This is your final security warning. Reference ID: PH-0075.",phishing,1
phishing-0395,notice@tax-refund-review.com,Final Warning: Account Will Be Closed,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Confirm your account information now: http://secure-update.example/confirm-password. Failure to respond may result in permanent suspension. Reference ID: PH-0395.","Final Warning: Account Will Be Closed Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Confirm your account information now: http://secure-update.example/confirm-password. Failure to respond may result in permanent suspension. Reference ID: PH-0395.",phishing,1
phishing-0221,billing@payment-review-alert.com,Confirm Your Banking Information,"Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0221.","Confirm Your Banking Information Dear Customer, Your recent payment could not be processed. Unlock your account using the secure link: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0221.",phishing,1
phishing-0070,service@urgent-account-check.com,Security Alert: Password Confirmation Required,"Dear Customer, We detected suspicious activity on your account. Validate your identity within 24 hours: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0070.","Security Alert: Password Confirmation Required Dear Customer, We detected suspicious activity on your account. Validate your identity within 24 hours: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0070.",phishing,1
phishing-0269,admin@secure-login-update.com,Claim Your Reward Before It Expires,"Dear Customer, You have been selected to receive a limited reward. Verify your password and OTP immediately: http://mailbox-validation.example/signin. This request will expire within 24 hours. Reference ID: PH-0269.","Claim Your Reward Before It Expires Dear Customer, You have been selected to receive a limited reward. Verify your password and OTP immediately: http://mailbox-validation.example/signin. This request will expire within 24 hours. Reference ID: PH-0269.",phishing,1
phishing-0362,delivery@parcel-update-alert.com,Security Alert: Password Confirmation Required,"Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0362.","Security Alert: Password Confirmation Required Dear Customer, Your account has temporarily been suspended. Confirm your account information now: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0362.",phishing,1
safe-0353,team@project.example,Welcome to Our Newsletter,"Hello, Your order has been processed and shipped. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0353.","Welcome to Our Newsletter Hello, Your order has been processed and shipped. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0353.",safe,0
phishing-0159,rewards@claim-prize-now.net,Confirm Your Banking Information,"Dear Customer, An unauthorized login attempt was detected. Verify your password and OTP immediately: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0159.","Confirm Your Banking Information Dear Customer, An unauthorized login attempt was detected. Verify your password and OTP immediately: http://secure-update.example/confirm-password. This is your final security warning. Reference ID: PH-0159.",phishing,1
phishing-0446,service@urgent-account-check.com,Confirm Your Banking Information,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Validate your identity within 24 hours: http://refund-processing.example/verify. This request will expire within 24 hours. Reference ID: PH-0446.","Confirm Your Banking Information Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Validate your identity within 24 hours: http://refund-processing.example/verify. This request will expire within 24 hours. Reference ID: PH-0446.",phishing,1
safe-0442,orders@shop.example,Your Monthly Account Statement,"Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Sincerely, Customer Support. Message reference: SAFE-0442.","Your Monthly Account Statement Hello, Here is the latest update from our team. The meeting will take place during normal business hours. Sincerely, Customer Support. Message reference: SAFE-0442.",safe,0
safe-0104,manager@company.example,Your Order Has Been Shipped,"Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0104.","Your Order Has Been Shipped Hello, A new software update is available with performance improvements. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0104.",safe,0
safe-0410,support@trusted-service.example,Your Monthly Account Statement,"Hello, Your monthly statement is now available for review. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0410.","Your Monthly Account Statement Hello, Your monthly statement is now available for review. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0410.",safe,0
phishing-0470,security@unknown-bank-alert.com,Tax Refund Confirmation Required,"Dear Customer, Your recent payment could not be processed. Confirm your account information now: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0470.","Tax Refund Confirmation Required Dear Customer, Your recent payment could not be processed. Confirm your account information now: http://payment-review.example/billing. Ignoring this message may result in account closure. Reference ID: PH-0470.",phishing,1
phishing-0278,delivery@parcel-update-alert.com,Tax Refund Confirmation Required,"Dear Customer, Your account has temporarily been suspended. Verify your password and OTP immediately: http://reward-claim.example/winner. Act immediately to avoid interruption of service. Reference ID: PH-0278.","Tax Refund Confirmation Required Dear Customer, Your account has temporarily been suspended. Verify your password and OTP immediately: http://reward-claim.example/winner. Act immediately to avoid interruption of service. Reference ID: PH-0278.",phishing,1
phishing-0298,helpdesk@password-confirmation.net,Final Warning: Account Will Be Closed,"Dear Customer, We detected suspicious activity on your account. Sign in to prevent permanent account closure: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0298.","Final Warning: Account Will Be Closed Dear Customer, We detected suspicious activity on your account. Sign in to prevent permanent account closure: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0298.",phishing,1
safe-0071,hr@company.example,Monthly Subscription Receipt,"Hello, A new software update is available with performance improvements. The attached summary contains the latest approved information. Thanks, The Community Team. Message reference: SAFE-0071.","Monthly Subscription Receipt Hello, A new software update is available with performance improvements. The attached summary contains the latest approved information. Thanks, The Community Team. Message reference: SAFE-0071.",safe,0
phishing-0335,billing@payment-review-alert.com,Your Payment Was Declined,"Dear Customer, You have been selected to receive a limited reward. Confirm your delivery address: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0335.","Your Payment Was Declined Dear Customer, You have been selected to receive a limited reward. Confirm your delivery address: http://192.168.1.10/login/verify-account. This is your final security warning. Reference ID: PH-0335.",phishing,1
safe-0106,billing@subscription.example,Welcome to Our Newsletter,"Hello, This message contains the agenda for our upcoming meeting. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0106.","Welcome to Our Newsletter Hello, This message contains the agenda for our upcoming meeting. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0106.",safe,0
phishing-0068,helpdesk@password-confirmation.net,Immediate Action Required,"Dear Customer, Your package cannot be delivered until your address is confirmed. Update your payment information: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0068.","Immediate Action Required Dear Customer, Your package cannot be delivered until your address is confirmed. Update your payment information: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0068.",phishing,1
safe-0278,support@trusted-service.example,Software Update Release Notes,"Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Thanks, The Community Team. Message reference: SAFE-0278.","Software Update Release Notes Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Thanks, The Community Team. Message reference: SAFE-0278.",safe,0
safe-0230,billing@subscription.example,Your Monthly Account Statement,"Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0230.","Your Monthly Account Statement Hello, Thank you for subscribing to our newsletter. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0230.",safe,0
safe-0169,billing@subscription.example,Community Event Invitation,"Hello, This message contains the agenda for our upcoming meeting. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0169.","Community Event Invitation Hello, This message contains the agenda for our upcoming meeting. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0169.",safe,0
safe-0310,manager@company.example,Weekly Project Update,"Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Thank you, Human Resources. Message reference: SAFE-0310.","Weekly Project Update Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Thank you, Human Resources. Message reference: SAFE-0310.",safe,0
safe-0160,events@community.example,Your Order Has Been Shipped,"Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0160.","Your Order Has Been Shipped Hello, This is a reminder about the scheduled team meeting. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0160.",safe,0
phishing-0219,delivery@parcel-update-alert.com,Claim Your Reward Before It Expires,"Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0219.","Claim Your Reward Before It Expires Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://reward-claim.example/winner. This request will expire within 24 hours. Reference ID: PH-0219.",phishing,1
phishing-0079,security@cloud-storage-warning.net,Your Payment Was Declined,"Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0079.","Your Payment Was Declined Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://refund-processing.example/verify. Act immediately to avoid interruption of service. Reference ID: PH-0079.",phishing,1
phishing-0294,support@account-verification.net,Your Mailbox Storage Is Full,"Dear Customer, Your account has temporarily been suspended. Update your payment information: http://mailbox-validation.example/signin. Failure to respond may result in permanent suspension. Reference ID: PH-0294.","Your Mailbox Storage Is Full Dear Customer, Your account has temporarily been suspended. Update your payment information: http://mailbox-validation.example/signin. Failure to respond may result in permanent suspension. Reference ID: PH-0294.",phishing,1
phishing-0124,helpdesk@password-confirmation.net,Tax Refund Confirmation Required,"Dear Customer, You have been selected to receive a limited reward. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0124.","Tax Refund Confirmation Required Dear Customer, You have been selected to receive a limited reward. Validate your identity within 24 hours: http://192.168.1.10/login/verify-account. This request will expire within 24 hours. Reference ID: PH-0124.",phishing,1
safe-0214,notifications@calendar.example,Your Monthly Account Statement,"Hello, A new software update is available with performance improvements. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0214.","Your Monthly Account Statement Hello, A new software update is available with performance improvements. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0214.",safe,0
phishing-0117,service@urgent-account-check.com,Security Alert: Password Confirmation Required,"Dear Customer, We detected suspicious activity on your account. Confirm your delivery address: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0117.","Security Alert: Password Confirmation Required Dear Customer, We detected suspicious activity on your account. Confirm your delivery address: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0117.",phishing,1
phishing-0352,security@cloud-storage-warning.net,Your Payment Was Declined,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Unlock your account using the secure link: http://mailbox-validation.example/signin. Ignoring this message may result in account closure. Reference ID: PH-0352.","Your Payment Was Declined Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Unlock your account using the secure link: http://mailbox-validation.example/signin. Ignoring this message may result in account closure. Reference ID: PH-0352.",phishing,1
phishing-0465,security@unknown-bank-alert.com,Immediate Action Required,"Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. Ignoring this message may result in account closure. Reference ID: PH-0465.","Immediate Action Required Dear Customer, Your account has temporarily been suspended. Update your payment information: http://192.168.1.10/login/verify-account. Ignoring this message may result in account closure. Reference ID: PH-0465.",phishing,1
safe-0447,support@trusted-service.example,Reminder: Upcoming Team Meeting,"Hello, Here is the latest update from our team. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0447.","Reminder: Upcoming Team Meeting Hello, Here is the latest update from our team. Please contact your manager if you have any questions. Sincerely, Customer Support. Message reference: SAFE-0447.",safe,0
safe-0314,orders@shop.example,Software Update Release Notes,"Hello, Here is the latest update from our team. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0314.","Software Update Release Notes Hello, Here is the latest update from our team. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0314.",safe,0
phishing-0348,security@cloud-storage-warning.net,Unusual Login Attempt Detected,"Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0348.","Unusual Login Attempt Detected Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://refund-processing.example/verify. Failure to respond may result in permanent suspension. Reference ID: PH-0348.",phishing,1
safe-0267,manager@company.example,Team Performance Summary,"Hello, Your order has been processed and shipped. We appreciate your continued participation. Best regards, Project Management. Message reference: SAFE-0267.","Team Performance Summary Hello, Your order has been processed and shipped. We appreciate your continued participation. Best regards, Project Management. Message reference: SAFE-0267.",safe,0
safe-0196,billing@subscription.example,Community Event Invitation,"Hello, Thank you for subscribing to our newsletter. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0196.","Community Event Invitation Hello, Thank you for subscribing to our newsletter. Please contact your manager if you have any questions. Thanks, The Community Team. Message reference: SAFE-0196.",safe,0
safe-0374,hr@company.example,Employee Training Schedule,"Hello, Thank you for subscribing to our newsletter. No action is required at this time. Best regards, Project Management. Message reference: SAFE-0374.","Employee Training Schedule Hello, Thank you for subscribing to our newsletter. No action is required at this time. Best regards, Project Management. Message reference: SAFE-0374.",safe,0
safe-0045,team@project.example,Thank You for Your Feedback,"Hello, A new software update is available with performance improvements. Your existing password and account settings remain unchanged. Sincerely, Customer Support. Message reference: SAFE-0045.","Thank You for Your Feedback Hello, A new software update is available with performance improvements. Your existing password and account settings remain unchanged. Sincerely, Customer Support. Message reference: SAFE-0045.",safe,0
phishing-0071,security@unknown-bank-alert.com,Security Alert: Password Confirmation Required,"Dear Customer, An unauthorized login attempt was detected. Validate your identity within 24 hours: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0071.","Security Alert: Password Confirmation Required Dear Customer, An unauthorized login attempt was detected. Validate your identity within 24 hours: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0071.",phishing,1
phishing-0337,service@urgent-account-check.com,Final Warning: Account Will Be Closed,"Dear Customer, Your recent payment could not be processed. Validate your identity within 24 hours: http://reward-claim.example/winner. Ignoring this message may result in account closure. Reference ID: PH-0337.","Final Warning: Account Will Be Closed Dear Customer, Your recent payment could not be processed. Validate your identity within 24 hours: http://reward-claim.example/winner. Ignoring this message may result in account closure. Reference ID: PH-0337.",phishing,1
safe-0472,newsletter@company.example,Your Order Has Been Shipped,"Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0472.","Your Order Has Been Shipped Hello, Your monthly statement is now available for review. You can review the information from your normal account dashboard. Thank you, Human Resources. Message reference: SAFE-0472.",safe,0
safe-0175,support@trusted-service.example,Reminder: Upcoming Team Meeting,"Hello, This is a reminder about the scheduled team meeting. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0175.","Reminder: Upcoming Team Meeting Hello, This is a reminder about the scheduled team meeting. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0175.",safe,0
safe-0078,manager@company.example,Monthly Subscription Receipt,"Hello, This is a reminder about the scheduled team meeting. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0078.","Monthly Subscription Receipt Hello, This is a reminder about the scheduled team meeting. We appreciate your continued participation. Thank you, Human Resources. Message reference: SAFE-0078.",safe,0
phishing-0116,helpdesk@password-confirmation.net,Confirm Your Banking Information,"Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://account-security-check.example/login. Failure to respond may result in permanent suspension. Reference ID: PH-0116.","Confirm Your Banking Information Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://account-security-check.example/login. Failure to respond may result in permanent suspension. Reference ID: PH-0116.",phishing,1
phishing-0144,notice@tax-refund-review.com,Your Account Has Been Suspended,"Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0144.","Your Account Has Been Suspended Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0144.",phishing,1
phishing-0285,security@cloud-storage-warning.net,Tax Refund Confirmation Required,"Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0285.","Tax Refund Confirmation Required Dear Customer, Your account has temporarily been suspended. Submit your banking information to receive the refund: http://refund-processing.example/verify. This is your final security warning. Reference ID: PH-0285.",phishing,1
phishing-0016,admin@secure-login-update.com,Unusual Login Attempt Detected,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Sign in to prevent permanent account closure: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0016.","Unusual Login Attempt Detected Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Sign in to prevent permanent account closure: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0016.",phishing,1
phishing-0418,helpdesk@password-confirmation.net,Security Alert: Password Confirmation Required,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Verify your password and OTP immediately: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0418.","Security Alert: Password Confirmation Required Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Verify your password and OTP immediately: http://delivery-confirmation.example/update. Failure to respond may result in permanent suspension. Reference ID: PH-0418.",phishing,1
safe-0456,support@trusted-service.example,Your Monthly Account Statement,"Hello, Your monthly statement is now available for review. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0456.","Your Monthly Account Statement Hello, Your monthly statement is now available for review. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0456.",safe,0
